"","Project","Replication","Lab","Lab__Empirical__T_N","Lab__Empirical__C_N","Lab__Empirical__T_M","Lab__Empirical__SE_T_M","Lab__Empirical__C_M","Lab__Empirical__SE_C_M","Lab__Empirical__T_SD","Lab__Empirical__SE_T_SD","Lab__Empirical__C_SD","Lab__Empirical__SE_C_SD","Lab__Empirical__MD","Lab__Empirical__SE_MD","Lab__Empirical__pooled_SD","Lab__Empirical__SE_pooled_SD","Lab__Empirical__SMD","Lab__Empirical__SE_SMD","MA__Empirical__K","MA__Empirical__N","MA__Model_Estimate__C_M","MA__Model_Estimate__T_M","MA__Model_Estimate__C_SD","MA__Model_Estimate__T_SD","MA__Model_Estimate__pooled_SD","MA__Model_Estimate__MD","MA__Model_Estimate__SMD","MA__Model_Estimate__C_M_K","MA__Model_Estimate__T_M_K","MA__Model_Estimate__C_SD_K","MA__Model_Estimate__T_SD_K","MA__Model_Estimate__pooled_SD_K","MA__Model_Estimate__MD_K","MA__Model_Estimate__SMD_K","MA__Tau2__C_M","MA__Tau2__T_M","MA__Tau2__C_SD","MA__Tau2__T_SD","MA__Tau2__pooled_SD","MA__Tau2__MD","MA__Tau2__SMD","MA__Tau__C_M","MA__Tau__T_M","MA__Tau__C_SD","MA__Tau__T_SD","MA__Tau__pooled_SD","MA__Tau__MD","MA__Tau__SMD","MA__I2__T_M","MA__I2__C_M","MA__I2__T_SD","MA__I2__C_SD","MA__I2__MD","MA__I2__pooled_SD","MA__I2__SMD","MA__H2__T_M","MA__H2__C_M","MA__H2__TSD","MA__H2__C_SD","MA__H2__MD","MA__H2__pooled_SD","MA__H2__SMD","MA__QE__T_M","MA__QE__C_M","MA__QE__T_SD","MA__QE__C_SD","MA__QE__MD","MA__QE__pooled_SD","MA__QE__SMD","MA__QEp__T_M","MA__QEp__C_M","MA__QEp__T_SD","MA__QEp__C_SD","MA__QEp__MD","MA__QEp__pooled_SD","MA__QEp__SMD","MA__H2__T_SD"
"ML1_Jacowitz_Distance.31","ML1","Jacowitz_Distance","uva",37,40,3362.48648648649,261.200613883516,2189.875,219.03758147715,1588.82130702154,187.244386714768,1385.315301285,156.856070069411,1172.61148648649,339.057512821857,1486.47930411983,120.569392597893,0.780932215139349,0.234409394706863,36,5362,1798.57985549604,3485.66466365303,1279.65375904333,1331.88950530349,1328.08675033487,1662.5099065636,1.2098166402819,36,36,36,36,36,36,36,45415.0876233666,13192.3211975224,4703.65326971504,314.760803895768,3508.99220228136,62982.2698455206,0.0238827302937287,213.108159448123,114.857830370952,68.5831850362393,17.7414994827317,59.2367470602611,250.962686161749,0.154540384022199,34.4491445117263,65.5292769640314,2.41180617761943,27.93663714257,55.6180417434815,35.9391254904651,41.3292074262011,1.52553310334583,2.90101254608598,0,1.38766768625327,2.25316781702197,1.56101521819088,1.70442558576681,53.8327104813211,96.9723253559892,32.6878983299463,46.8525219225993,81.6693998948255,55.1883083952941,60.5468693316672,0.0218565550793363,9.93205528395243e-08,0.580216189314004,0.0868909912802531,1.34656532042537e-05,0.0162630940296351,0.00468050579128495,1.02471411841077
"ML1_Jacowitz_Distance.32","ML1","Jacowitz_Distance","vcu",51,40,3652.73529411765,199.114725208093,1975.4875,189.652845374948,1421.96355914257,142.196355914257,1199.46991223313,135.813223476901,1677.24779411765,280.704827801499,1329.05902727456,99.0622110365223,1.25131176510207,0.229041338106372,36,5362,1798.57985549604,3485.66466365303,1279.65375904333,1331.88950530349,1328.08675033487,1662.5099065636,1.2098166402819,36,36,36,36,36,36,36,45415.0876233666,13192.3211975224,4703.65326971504,314.760803895768,3508.99220228136,62982.2698455206,0.0238827302937287,213.108159448123,114.857830370952,68.5831850362393,17.7414994827317,59.2367470602611,250.962686161749,0.154540384022199,34.4491445117263,65.5292769640314,2.41180617761943,27.93663714257,55.6180417434815,35.9391254904651,41.3292074262011,1.52553310334583,2.90101254608598,0,1.38766768625327,2.25316781702197,1.56101521819088,1.70442558576681,53.8327104813211,96.9723253559892,32.6878983299463,46.8525219225993,81.6693998948255,55.1883083952941,60.5468693316672,0.0218565550793363,9.93205528395243e-08,0.580216189314004,0.0868909912802531,1.34656532042537e-05,0.0162630940296351,0.00468050579128495,1.02471411841077
"ML1_Jacowitz_Distance.33","ML1","Jacowitz_Distance","wisc",52,36,3747.03846153846,174.944108100067,2156.05555555556,249.366375434883,1261.53990419021,124.911063650097,1496.1982526093,178.829895675476,1590.98290598291,295.285831725114,1361.92814674025,103.247506353882,1.15796184081817,0.231965623590951,36,5362,1798.57985549604,3485.66466365303,1279.65375904333,1331.88950530349,1328.08675033487,1662.5099065636,1.2098166402819,36,36,36,36,36,36,36,45415.0876233666,13192.3211975224,4703.65326971504,314.760803895768,3508.99220228136,62982.2698455206,0.0238827302937287,213.108159448123,114.857830370952,68.5831850362393,17.7414994827317,59.2367470602611,250.962686161749,0.154540384022199,34.4491445117263,65.5292769640314,2.41180617761943,27.93663714257,55.6180417434815,35.9391254904651,41.3292074262011,1.52553310334583,2.90101254608598,0,1.38766768625327,2.25316781702197,1.56101521819088,1.70442558576681,53.8327104813211,96.9723253559892,32.6878983299463,46.8525219225993,81.6693998948255,55.1883083952941,60.5468693316672,0.0218565550793363,9.93205528395243e-08,0.580216189314004,0.0868909912802531,1.34656532042537e-05,0.0162630940296351,0.00468050579128495,1.02471411841077
"ML1_Jacowitz_Distance.34","ML1","Jacowitz_Distance","wku",37,47,3561,245.236934216492,1833.41489361702,209.314675823428,1491.71803449729,175.800656301883,1434.98912024034,149.607957792596,1727.58510638298,320.916509988203,1460.16592216046,113.330854810332,1.1722829405168,0.235798596153575,36,5362,1798.57985549604,3485.66466365303,1279.65375904333,1331.88950530349,1328.08675033487,1662.5099065636,1.2098166402819,36,36,36,36,36,36,36,45415.0876233666,13192.3211975224,4703.65326971504,314.760803895768,3508.99220228136,62982.2698455206,0.0238827302937287,213.108159448123,114.857830370952,68.5831850362393,17.7414994827317,59.2367470602611,250.962686161749,0.154540384022199,34.4491445117263,65.5292769640314,2.41180617761943,27.93663714257,55.6180417434815,35.9391254904651,41.3292074262011,1.52553310334583,2.90101254608598,0,1.38766768625327,2.25316781702197,1.56101521819088,1.70442558576681,53.8327104813211,96.9723253559892,32.6878983299463,46.8525219225993,81.6693998948255,55.1883083952941,60.5468693316672,0.0218565550793363,9.93205528395243e-08,0.580216189314004,0.0868909912802531,1.34656532042537e-05,0.0162630940296351,0.00468050579128495,1.02471411841077
"ML1_Jacowitz_Distance.35","ML1","Jacowitz_Distance","wl",48,33,3323.125,174.592251989563,2178.69696969697,223.347040588152,1209.61060421517,124.761807688746,1283.03106657751,160.378883322189,1144.42803030303,280.377174090464,1239.8745149843,98.020687003674,0.914223914153377,0.235214277475889,36,5362,1798.57985549604,3485.66466365303,1279.65375904333,1331.88950530349,1328.08675033487,1662.5099065636,1.2098166402819,36,36,36,36,36,36,36,45415.0876233666,13192.3211975224,4703.65326971504,314.760803895768,3508.99220228136,62982.2698455206,0.0238827302937287,213.108159448123,114.857830370952,68.5831850362393,17.7414994827317,59.2367470602611,250.962686161749,0.154540384022199,34.4491445117263,65.5292769640314,2.41180617761943,27.93663714257,55.6180417434815,35.9391254904651,41.3292074262011,1.52553310334583,2.90101254608598,0,1.38766768625327,2.25316781702197,1.56101521819088,1.70442558576681,53.8327104813211,96.9723253559892,32.6878983299463,46.8525219225993,81.6693998948255,55.1883083952941,60.5468693316672,0.0218565550793363,9.93205528395243e-08,0.580216189314004,0.0868909912802531,1.34656532042537e-05,0.0162630940296351,0.00468050579128495,1.02471411841077
"ML1_Jacowitz_Distance.36","ML1","Jacowitz_Distance","wpi",37,42,3301.86486486487,205.725165480442,1842.85714285714,188.987191681197,1251.37732812383,147.476232423244,1224.77698460614,135.253991511405,1459.00772200772,278.970113442308,1237.28469446534,99.0620569280135,1.16767188734864,0.241819767787895,36,5362,1798.57985549604,3485.66466365303,1279.65375904333,1331.88950530349,1328.08675033487,1662.5099065636,1.2098166402819,36,36,36,36,36,36,36,45415.0876233666,13192.3211975224,4703.65326971504,314.760803895768,3508.99220228136,62982.2698455206,0.0238827302937287,213.108159448123,114.857830370952,68.5831850362393,17.7414994827317,59.2367470602611,250.962686161749,0.154540384022199,34.4491445117263,65.5292769640314,2.41180617761943,27.93663714257,55.6180417434815,35.9391254904651,41.3292074262011,1.52553310334583,2.90101254608598,0,1.38766768625327,2.25316781702197,1.56101521819088,1.70442558576681,53.8327104813211,96.9723253559892,32.6878983299463,46.8525219225993,81.6693998948255,55.1883083952941,60.5468693316672,0.0218565550793363,9.93205528395243e-08,0.580216189314004,0.0868909912802531,1.34656532042537e-05,0.0162630940296351,0.00468050579128495,1.02471411841077
"ML1_Jacowitz_Everest.1","ML1","Jacowitz_Everest","abington",38,35,4081.56578947368,183.829048828306,1280.42857142857,182.755414849089,1133.19836274968,131.731633898012,1081.19561504068,131.114227140217,2801.13721804511,259.723057147084,1108.60005715212,92.3833380960097,2.49993279584225,0.310700719118937,36,5627,1558.18354217014,4040.41904218702,966.459950080218,1005.94215114459,998.741215024609,2475.19799470836,2.41271785223364,36,36,36,36,36,36,36,183695.183647941,95461.8233962451,30847.7946694259,19017.2540120504,14038.4839945895,479015.54449352,0.480661770668484,428.596761126284,308.968968338643,175.635402665368,137.90306019828,118.484108616259,692.109488804712,0.693297750370275,87.3091318792262,93.7041257157148,72.9698931628589,83.1143324553023,94.5039745994491,80.1921895647068,91.356679708836,7.87968159848019,15.8834175341785,0,5.92218221372013,18.1949668554984,5.04851358138109,11.569627947518,315.601406471198,609.800274198396,151.824215923769,211.763551970951,713.290766616149,199.152636693769,315.809494717707,7.1085819011401e-47,4.60870715912637e-106,1.69341494068621e-16,3.67897486137886e-27,2.04475529488209e-127,7.39858452703803e-25,6.47571095410887e-47,3.69957842203544
"ML1_Jacowitz_Everest.2","ML1","Jacowitz_Everest","brasilia",32,44,3913.1875,195.244116415731,1287.39772727273,151.570358647023,1104.46750963472,140.267513991193,1005.40401794355,108.415503444733,2625.78977272727,243.492136576799,1048.04389327292,85.5724255519521,2.47992637490757,0.305524388124204,36,5627,1558.18354217014,4040.41904218702,966.459950080218,1005.94215114459,998.741215024609,2475.19799470836,2.41271785223364,36,36,36,36,36,36,36,183695.183647941,95461.8233962451,30847.7946694259,19017.2540120504,14038.4839945895,479015.54449352,0.480661770668484,428.596761126284,308.968968338643,175.635402665368,137.90306019828,118.484108616259,692.109488804712,0.693297750370275,87.3091318792262,93.7041257157148,72.9698931628589,83.1143324553023,94.5039745994491,80.1921895647068,91.356679708836,7.87968159848019,15.8834175341785,0,5.92218221372013,18.1949668554984,5.04851358138109,11.569627947518,315.601406471198,609.800274198396,151.824215923769,211.763551970951,713.290766616149,199.152636693769,315.809494717707,7.1085819011401e-47,4.60870715912637e-106,1.69341494068621e-16,3.67897486137886e-27,2.04475529488209e-127,7.39858452703803e-25,6.47571095410887e-47,3.69957842203544
"ML1_Jacowitz_Everest.3","ML1","Jacowitz_Everest","charles",40,43,3218,105.518736943511,2697.39534883721,100.297858668702,667.359089131297,75.5635370151023,657.697042339147,71.7606304968504,520.604651162791,145.503464668113,662.366732732322,51.7221522003358,0.778672578589637,0.225866599332354,36,5627,1558.18354217014,4040.41904218702,966.459950080218,1005.94215114459,998.741215024609,2475.19799470836,2.41271785223364,36,36,36,36,36,36,36,183695.183647941,95461.8233962451,30847.7946694259,19017.2540120504,14038.4839945895,479015.54449352,0.480661770668484,428.596761126284,308.968968338643,175.635402665368,137.90306019828,118.484108616259,692.109488804712,0.693297750370275,87.3091318792262,93.7041257157148,72.9698931628589,83.1143324553023,94.5039745994491,80.1921895647068,91.356679708836,7.87968159848019,15.8834175341785,0,5.92218221372013,18.1949668554984,5.04851358138109,11.569627947518,315.601406471198,609.800274198396,151.824215923769,211.763551970951,713.290766616149,199.152636693769,315.809494717707,7.1085819011401e-47,4.60870715912637e-106,1.69341494068621e-16,3.67897486137886e-27,2.04475529488209e-127,7.39858452703803e-25,6.47571095410887e-47,3.69957842203544
"ML1_Jacowitz_Everest.4","ML1","Jacowitz_Everest","conncoll",47,37,4206.1170212766,127.089163428129,1920.91891891892,219.562504793233,871.279407917173,90.8371576109222,1335.5465772147,157.3956735565,2285.19810235768,241.652345070535,1099.51500873273,85.3389152049911,2.05929182283739,0.269560928423224,36,5627,1558.18354217014,4040.41904218702,966.459950080218,1005.94215114459,998.741215024609,2475.19799470836,2.41271785223364,36,36,36,36,36,36,36,183695.183647941,95461.8233962451,30847.7946694259,19017.2540120504,14038.4839945895,479015.54449352,0.480661770668484,428.596761126284,308.968968338643,175.635402665368,137.90306019828,118.484108616259,692.109488804712,0.693297750370275,87.3091318792262,93.7041257157148,72.9698931628589,83.1143324553023,94.5039745994491,80.1921895647068,91.356679708836,7.87968159848019,15.8834175341785,0,5.92218221372013,18.1949668554984,5.04851358138109,11.569627947518,315.601406471198,609.800274198396,151.824215923769,211.763551970951,713.290766616149,199.152636693769,315.809494717707,7.1085819011401e-47,4.60870715912637e-106,1.69341494068621e-16,3.67897486137886e-27,2.04475529488209e-127,7.39858452703803e-25,6.47571095410887e-47,3.69957842203544
"ML1_Jacowitz_Everest.5","ML1","Jacowitz_Everest","csun",59,29,3962.3813559322,137.909527396707,1591.01724137931,244.306861675634,1059.30317995378,98.3538311167722,1315.6327136371,175.808816473632,2371.36411455289,260.589521574992,1149.05447181418,87.1095947047923,2.04569345752744,0.272604752305442,36,5627,1558.18354217014,4040.41904218702,966.459950080218,1005.94215114459,998.741215024609,2475.19799470836,2.41271785223364,36,36,36,36,36,36,36,183695.183647941,95461.8233962451,30847.7946694259,19017.2540120504,14038.4839945895,479015.54449352,0.480661770668484,428.596761126284,308.968968338643,175.635402665368,137.90306019828,118.484108616259,692.109488804712,0.693297750370275,87.3091318792262,93.7041257157148,72.9698931628589,83.1143324553023,94.5039745994491,80.1921895647068,91.356679708836,7.87968159848019,15.8834175341785,0,5.92218221372013,18.1949668554984,5.04851358138109,11.569627947518,315.601406471198,609.800274198396,151.824215923769,211.763551970951,713.290766616149,199.152636693769,315.809494717707,7.1085819011401e-47,4.60870715912637e-106,1.69341494068621e-16,3.67897486137886e-27,2.04475529488209e-127,7.39858452703803e-25,6.47571095410887e-47,3.69957842203544
"ML1_Jacowitz_Everest.6","ML1","Jacowitz_Everest","help",29,36,4318.29310344828,206.696826063453,1339.23611111111,192.389984524357,1113.09647346331,148.743772933072,1154.33990714614,137.970008191747,2979.05699233716,283.50390765514,1136.1943370107,100.426340055752,2.59060172237663,0.335268399014917,36,5627,1558.18354217014,4040.41904218702,966.459950080218,1005.94215114459,998.741215024609,2475.19799470836,2.41271785223364,36,36,36,36,36,36,36,183695.183647941,95461.8233962451,30847.7946694259,19017.2540120504,14038.4839945895,479015.54449352,0.480661770668484,428.596761126284,308.968968338643,175.635402665368,137.90306019828,118.484108616259,692.109488804712,0.693297750370275,87.3091318792262,93.7041257157148,72.9698931628589,83.1143324553023,94.5039745994491,80.1921895647068,91.356679708836,7.87968159848019,15.8834175341785,0,5.92218221372013,18.1949668554984,5.04851358138109,11.569627947518,315.601406471198,609.800274198396,151.824215923769,211.763551970951,713.290766616149,199.152636693769,315.809494717707,7.1085819011401e-47,4.60870715912637e-106,1.69341494068621e-16,3.67897486137886e-27,2.04475529488209e-127,7.39858452703803e-25,6.47571095410887e-47,3.69957842203544
"ML1_Jacowitz_Everest.7","ML1","Jacowitz_Everest","ithaca",43,40,4260.88372093023,134.011565257274,1148.8125,132.46405981786,878.772600720062,95.881951463164,837.776274274451,94.8594835112184,3112.07122093023,188.759329061881,859.277820969049,67.0983249040902,3.58807303341403,0.353438758892015,36,5627,1558.18354217014,4040.41904218702,966.459950080218,1005.94215114459,998.741215024609,2475.19799470836,2.41271785223364,36,36,36,36,36,36,36,183695.183647941,95461.8233962451,30847.7946694259,19017.2540120504,14038.4839945895,479015.54449352,0.480661770668484,428.596761126284,308.968968338643,175.635402665368,137.90306019828,118.484108616259,692.109488804712,0.693297750370275,87.3091318792262,93.7041257157148,72.9698931628589,83.1143324553023,94.5039745994491,80.1921895647068,91.356679708836,7.87968159848019,15.8834175341785,0,5.92218221372013,18.1949668554984,5.04851358138109,11.569627947518,315.601406471198,609.800274198396,151.824215923769,211.763551970951,713.290766616149,199.152636693769,315.809494717707,7.1085819011401e-47,4.60870715912637e-106,1.69341494068621e-16,3.67897486137886e-27,2.04475529488209e-127,7.39858452703803e-25,6.47571095410887e-47,3.69957842203544
"ML1_Jacowitz_Everest.8","ML1","Jacowitz_Everest","jmu",70,91,4066.09285714286,136.755737383611,1443.98351648352,95.2559246201895,1144.18058868059,97.399119848174,908.683606624163,67.7292771483769,2622.10934065934,161.777717815771,1017.5962145158,56.8853577325944,2.56459107154781,0.213218835955548,36,5627,1558.18354217014,4040.41904218702,966.459950080218,1005.94215114459,998.741215024609,2475.19799470836,2.41271785223364,36,36,36,36,36,36,36,183695.183647941,95461.8233962451,30847.7946694259,19017.2540120504,14038.4839945895,479015.54449352,0.480661770668484,428.596761126284,308.968968338643,175.635402665368,137.90306019828,118.484108616259,692.109488804712,0.693297750370275,87.3091318792262,93.7041257157148,72.9698931628589,83.1143324553023,94.5039745994491,80.1921895647068,91.356679708836,7.87968159848019,15.8834175341785,0,5.92218221372013,18.1949668554984,5.04851358138109,11.569627947518,315.601406471198,609.800274198396,151.824215923769,211.763551970951,713.290766616149,199.152636693769,315.809494717707,7.1085819011401e-47,4.60870715912637e-106,1.69341494068621e-16,3.67897486137886e-27,2.04475529488209e-127,7.39858452703803e-25,6.47571095410887e-47,3.69957842203544
"ML1_Jacowitz_Everest.9","ML1","Jacowitz_Everest","ku",39,36,3551.70512820513,150.084547380238,1869.01388888889,160.83300084608,937.277697980115,107.513125461309,964.998005076481,115.339322361803,1682.69123931624,219.723479709684,950.669127019965,78.1445208722752,1.75174926076387,0.269777573366531,36,5627,1558.18354217014,4040.41904218702,966.459950080218,1005.94215114459,998.741215024609,2475.19799470836,2.41271785223364,36,36,36,36,36,36,36,183695.183647941,95461.8233962451,30847.7946694259,19017.2540120504,14038.4839945895,479015.54449352,0.480661770668484,428.596761126284,308.968968338643,175.635402665368,137.90306019828,118.484108616259,692.109488804712,0.693297750370275,87.3091318792262,93.7041257157148,72.9698931628589,83.1143324553023,94.5039745994491,80.1921895647068,91.356679708836,7.87968159848019,15.8834175341785,0,5.92218221372013,18.1949668554984,5.04851358138109,11.569627947518,315.601406471198,609.800274198396,151.824215923769,211.763551970951,713.290766616149,199.152636693769,315.809494717707,7.1085819011401e-47,4.60870715912637e-106,1.69341494068621e-16,3.67897486137886e-27,2.04475529488209e-127,7.39858452703803e-25,6.47571095410887e-47,3.69957842203544
"ML1_Jacowitz_Everest.10","ML1","Jacowitz_Everest","laurier",37,48,3979.66216216216,195.975237118964,989.364583333333,121.534686935269,1192.07082921354,140.486894498594,842.017010615451,86.8474234460092,2990.29757882883,220.711758302471,1008.8752976591,77.8364190614006,2.93711374053762,0.312635926727731,36,5627,1558.18354217014,4040.41904218702,966.459950080218,1005.94215114459,998.741215024609,2475.19799470836,2.41271785223364,36,36,36,36,36,36,36,183695.183647941,95461.8233962451,30847.7946694259,19017.2540120504,14038.4839945895,479015.54449352,0.480661770668484,428.596761126284,308.968968338643,175.635402665368,137.90306019828,118.484108616259,692.109488804712,0.693297750370275,87.3091318792262,93.7041257157148,72.9698931628589,83.1143324553023,94.5039745994491,80.1921895647068,91.356679708836,7.87968159848019,15.8834175341785,0,5.92218221372013,18.1949668554984,5.04851358138109,11.569627947518,315.601406471198,609.800274198396,151.824215923769,211.763551970951,713.290766616149,199.152636693769,315.809494717707,7.1085819011401e-47,4.60870715912637e-106,1.69341494068621e-16,3.67897486137886e-27,2.04475529488209e-127,7.39858452703803e-25,6.47571095410887e-47,3.69957842203544
"ML1_Jacowitz_Everest.11","ML1","Jacowitz_Everest","lse",133,127,3954.78195488722,97.6496117067458,1219.74409448819,75.4908546591889,1126.15025935334,69.3097572452827,850.738726296856,53.5915023922221,2735.03786039903,124.211380819869,1001.15748052593,43.9883342909585,2.7239252791148,0.171965505595029,36,5627,1558.18354217014,4040.41904218702,966.459950080218,1005.94215114459,998.741215024609,2475.19799470836,2.41271785223364,36,36,36,36,36,36,36,183695.183647941,95461.8233962451,30847.7946694259,19017.2540120504,14038.4839945895,479015.54449352,0.480661770668484,428.596761126284,308.968968338643,175.635402665368,137.90306019828,118.484108616259,692.109488804712,0.693297750370275,87.3091318792262,93.7041257157148,72.9698931628589,83.1143324553023,94.5039745994491,80.1921895647068,91.356679708836,7.87968159848019,15.8834175341785,0,5.92218221372013,18.1949668554984,5.04851358138109,11.569627947518,315.601406471198,609.800274198396,151.824215923769,211.763551970951,713.290766616149,199.152636693769,315.809494717707,7.1085819011401e-47,4.60870715912637e-106,1.69341494068621e-16,3.67897486137886e-27,2.04475529488209e-127,7.39858452703803e-25,6.47571095410887e-47,3.69957842203544
"ML1_Jacowitz_Everest.12","ML1","Jacowitz_Everest","luc",67,69,4163.71641791045,148.696570899205,1352.31884057971,119.595782583438,1217.13388877774,105.937907171336,993.437181511947,85.1865355286303,2811.39757733074,190.258496967683,1109.26817712712,67.5079114372399,2.52024521108706,0.228999190250018,36,5627,1558.18354217014,4040.41904218702,966.459950080218,1005.94215114459,998.741215024609,2475.19799470836,2.41271785223364,36,36,36,36,36,36,36,183695.183647941,95461.8233962451,30847.7946694259,19017.2540120504,14038.4839945895,479015.54449352,0.480661770668484,428.596761126284,308.968968338643,175.635402665368,137.90306019828,118.484108616259,692.109488804712,0.693297750370275,87.3091318792262,93.7041257157148,72.9698931628589,83.1143324553023,94.5039745994491,80.1921895647068,91.356679708836,7.87968159848019,15.8834175341785,0,5.92218221372013,18.1949668554984,5.04851358138109,11.569627947518,315.601406471198,609.800274198396,151.824215923769,211.763551970951,713.290766616149,199.152636693769,315.809494717707,7.1085819011401e-47,4.60870715912637e-106,1.69341494068621e-16,3.67897486137886e-27,2.04475529488209e-127,7.39858452703803e-25,6.47571095410887e-47,3.69957842203544
"ML1_Jacowitz_Everest.13","ML1","Jacowitz_Everest","mcdaniel",48,40,4202.19791666667,146.508634088563,1707.35,192.568923059265,1015.04159195563,104.693546377939,1217.91280686599,137.901470080495,2494.84791666667,237.987632372347,1111.63872315223,84.2731141188259,2.22465843126764,0.270471104911846,36,5627,1558.18354217014,4040.41904218702,966.459950080218,1005.94215114459,998.741215024609,2475.19799470836,2.41271785223364,36,36,36,36,36,36,36,183695.183647941,95461.8233962451,30847.7946694259,19017.2540120504,14038.4839945895,479015.54449352,0.480661770668484,428.596761126284,308.968968338643,175.635402665368,137.90306019828,118.484108616259,692.109488804712,0.693297750370275,87.3091318792262,93.7041257157148,72.9698931628589,83.1143324553023,94.5039745994491,80.1921895647068,91.356679708836,7.87968159848019,15.8834175341785,0,5.92218221372013,18.1949668554984,5.04851358138109,11.569627947518,315.601406471198,609.800274198396,151.824215923769,211.763551970951,713.290766616149,199.152636693769,315.809494717707,7.1085819011401e-47,4.60870715912637e-106,1.69341494068621e-16,3.67897486137886e-27,2.04475529488209e-127,7.39858452703803e-25,6.47571095410887e-47,3.69957842203544
"ML1_Jacowitz_Everest.14","ML1","Jacowitz_Everest","msvu",18,31,4182.47222222222,235.084578272458,928.822580645161,87.8583431830739,997.37939669301,171.04915538314,489.174552152009,63.1521631291067,3253.64964157706,212.152583567679,715.924762930222,73.0687651417524,4.47170636439408,0.537641717001174,36,5627,1558.18354217014,4040.41904218702,966.459950080218,1005.94215114459,998.741215024609,2475.19799470836,2.41271785223364,36,36,36,36,36,36,36,183695.183647941,95461.8233962451,30847.7946694259,19017.2540120504,14038.4839945895,479015.54449352,0.480661770668484,428.596761126284,308.968968338643,175.635402665368,137.90306019828,118.484108616259,692.109488804712,0.693297750370275,87.3091318792262,93.7041257157148,72.9698931628589,83.1143324553023,94.5039745994491,80.1921895647068,91.356679708836,7.87968159848019,15.8834175341785,0,5.92218221372013,18.1949668554984,5.04851358138109,11.569627947518,315.601406471198,609.800274198396,151.824215923769,211.763551970951,713.290766616149,199.152636693769,315.809494717707,7.1085819011401e-47,4.60870715912637e-106,1.69341494068621e-16,3.67897486137886e-27,2.04475529488209e-127,7.39858452703803e-25,6.47571095410887e-47,3.69957842203544
"ML1_Jacowitz_Everest.15","ML1","Jacowitz_Everest","mturk",452,489,4061.0453539823,48.8758030499476,1619.35173824131,47.6465164934912,1039.11382627089,34.5987058693699,1053.62382808508,33.7256768927418,2441.69361574099,68.2943867763735,1046.6798055557,24.1398696359684,2.33093517453579,0.0844839562935615,36,5627,1558.18354217014,4040.41904218702,966.459950080218,1005.94215114459,998.741215024609,2475.19799470836,2.41271785223364,36,36,36,36,36,36,36,183695.183647941,95461.8233962451,30847.7946694259,19017.2540120504,14038.4839945895,479015.54449352,0.480661770668484,428.596761126284,308.968968338643,175.635402665368,137.90306019828,118.484108616259,692.109488804712,0.693297750370275,87.3091318792262,93.7041257157148,72.9698931628589,83.1143324553023,94.5039745994491,80.1921895647068,91.356679708836,7.87968159848019,15.8834175341785,0,5.92218221372013,18.1949668554984,5.04851358138109,11.569627947518,315.601406471198,609.800274198396,151.824215923769,211.763551970951,713.290766616149,199.152636693769,315.809494717707,7.1085819011401e-47,4.60870715912637e-106,1.69341494068621e-16,3.67897486137886e-27,2.04475529488209e-127,7.39858452703803e-25,6.47571095410887e-47,3.69957842203544
"ML1_Jacowitz_Everest.16","ML1","Jacowitz_Everest","osu",47,46,4195.65957446809,169.398269217463,1244.21739130435,169.702574893977,1161.33602366068,121.077650248489,1150.97886191698,121.323824745537,2951.44218316374,239.803954345569,1156.22594601307,85.2381076186071,2.53154574261412,0.277061077112975,36,5627,1558.18354217014,4040.41904218702,966.459950080218,1005.94215114459,998.741215024609,2475.19799470836,2.41271785223364,36,36,36,36,36,36,36,183695.183647941,95461.8233962451,30847.7946694259,19017.2540120504,14038.4839945895,479015.54449352,0.480661770668484,428.596761126284,308.968968338643,175.635402665368,137.90306019828,118.484108616259,692.109488804712,0.693297750370275,87.3091318792262,93.7041257157148,72.9698931628589,83.1143324553023,94.5039745994491,80.1921895647068,91.356679708836,7.87968159848019,15.8834175341785,0,5.92218221372013,18.1949668554984,5.04851358138109,11.569627947518,315.601406471198,609.800274198396,151.824215923769,211.763551970951,713.290766616149,199.152636693769,315.809494717707,7.1085819011401e-47,4.60870715912637e-106,1.69341494068621e-16,3.67897486137886e-27,2.04475529488209e-127,7.39858452703803e-25,6.47571095410887e-47,3.69957842203544
"ML1_Jacowitz_Everest.17","ML1","Jacowitz_Everest","oxy",62,45,3980.52419354839,137.625626197209,1682.18888888889,162.354087784775,1083.66526434263,98.110443167623,1089.10433013518,116.098911685408,2298.3353046595,212.666331817216,1085.94780791078,74.5832016567337,2.10127306888588,0.241735992746998,36,5627,1558.18354217014,4040.41904218702,966.459950080218,1005.94215114459,998.741215024609,2475.19799470836,2.41271785223364,36,36,36,36,36,36,36,183695.183647941,95461.8233962451,30847.7946694259,19017.2540120504,14038.4839945895,479015.54449352,0.480661770668484,428.596761126284,308.968968338643,175.635402665368,137.90306019828,118.484108616259,692.109488804712,0.693297750370275,87.3091318792262,93.7041257157148,72.9698931628589,83.1143324553023,94.5039745994491,80.1921895647068,91.356679708836,7.87968159848019,15.8834175341785,0,5.92218221372013,18.1949668554984,5.04851358138109,11.569627947518,315.601406471198,609.800274198396,151.824215923769,211.763551970951,713.290766616149,199.152636693769,315.809494717707,7.1085819011401e-47,4.60870715912637e-106,1.69341494068621e-16,3.67897486137886e-27,2.04475529488209e-127,7.39858452703803e-25,6.47571095410887e-47,3.69957842203544
